"Name"
"Kristjansson, Ingolfur Orn"
"Kristjansson, Isak Atli"
"Kristjansson, Johann Andri"
"Kristjansson, Jon Bjorgvin"
"Kristjansson, Jon Veigar"
"Kristjansson, Kristofer Orn"
"Kristjansson, Olafur Hrannar"
"Kristjansson, Petur Hei?ar"
"Kristjansson, Sigur?ur Marino"
"Kristmannsson, Andri Sn?r"
"Kristmundsson, Brynjar"
"Kristmundsson, Sumarli?i"
"Kujundzic, Jovan"
"Kuld, Eirikur"
"Larusson, Aron Kristofer"
"Larusson, Bjarnolfur"
"Larusson, Haukur"
"Larusson, Ragnar Mar"
"Larusson, Sigur?ur Egill"
"Larusson, Viktor"
"Latinovic, Nemanja"
"Laufdal, A?alsteinn Einir"
"Laufdal, Birkir Bl?r"
"Laxdal, Daniel"
"Laxdal, Johann"
"Leifsson, Ari"
"Leifsson, Gar?ar Ingi"
"Leifsson, Gylfi Dagur"
"Leifsson, Leifur Andri"
"Leifsson, Solon Breki"
"Leosson, Bjarki"
"Leosson, Gu?finnur ?or"
"Leosson, Ragnar"
"Ljubicic, Bojan"
"Ljubicic, Stefan"
"Llorens, Finnbogi"
"Lu?vigsson, Alexander"
"Lu?viksson, Magnus Mar"
"Lunddal, Valgeir"
"Ly?sson, Gu?jon Petur"
"Magnus, Kjartan Franklin"
"Magnusson, Agnar Bragi"
"Magnusson, Andri ?or"
"Magnusson, Arnar"
"Magnusson, Arnar Helgi"
"Magnusson, Aron Gauti"
"Magnusson, Aron Smari"
"Magnusson, Asgeir Pall"
"Magnusson, Asgeir ?or"
"Magnusson, Baldur"
"Magnusson, Bergsteinn"
"Magnusson, Birgir"
"Magnusson, Bjarki"
"Magnusson, Brynjar Logi"
"Magnusson, Davi?"
"Magnusson, Eirikur Ingi"
"Magnusson, Fri?jon"
"Magnusson, Gu?jon Mani"
"Magnusson, Gu?mundur"
"Magnusson, Gunnar Mar"
"Magnusson, Hlynur"
"Magnusson, Hlynur Atli"
"Magnusson, Hor?ur"
"Magnusson, Hor?ur"
"Magnusson, Jon Hei?ar"
"Magnusson, Julius"
"Magnusson, Kristinn Johannes"
"Magnusson, Kristjan Steinn"
"Magnusson, Kristmundur Orri"
"Magnusson, Magnus"
"Magnusson, Magnus ?or"
"Magnusson, Magnus ?or"
"Magnusson, Orn Runar"
"Magnusson, Ottar Huni"
"Magnusson, S?var Atli"
"Magnusson, Sigur?ur"
"Magnusson, Sigur?ur Arnar"
"Magnusson, Sindri Sn?r"
"Magnusson, Skarphe?inn"
"Magnusson, Stefan Logi"
"Magnusson, Stefan Omar"
"Magnusson, Steinar Aron"
"Magnusson, Teitur"
"Magnusson, Tryggvi"
"Makan, Egill Darri"
"Malmquist, Fannar Da?i"
"Margeirsson, Fannar"
"Margeirsson, Finnur Orri"
"Margeirsson, Viktor Orn"
"Markan, Oliver"
"Markan, Petur Georg"
"Markusson, Sigurjon Mar"
"Marteinsson, Arilius"
"Marteinsson, Asgeir"
"Marteinsson, Einar"
"Marteinsson, Gunnar"
"Marteinsson, Kristjan Atli"
"Martin, Jake Petur"
"Mathiesen, Theodor Arni"
"Matthiasson, Daniel Finns"
"Matthiasson, Magnus ?orir"
"McShane, Hilmar"
"Mehic, Benjamin"
"Mehica, Amir"
"Melberg, Sigurpall"
"Michaelsson, Valtyr Mar"
"Milisic, Aksentije"
"Mohtua, Chalee"
"Morina, Andi"
"Morina, Andi Andri"
"Morina, Arian Ari"
"Mourad, Kifah"
"Muminovic, Damir"
"Nassar, Bakir Anwar"
"Nganpanya, Aran"
"Nielsen, Gunnar"
"Nikolic, Marko"
"Nokkvason, Nokkvi"
"Nsambi, Antonio"
"Oddsson, Berg?or"
"O?insson, Kristjan Freyr"
"Ofjor?, ?var Andri"
"Ofjor?, Gylfi Orn"
"Olafsson, Arnar"
"Olafsson, Arnar Freyr"
"Olafsson, Arni Sn?r"
"Olafsson, Arnor Eyvar"
"Olafsson, Baldvin"
"Olafsson, Beitir"
"Olafsson, Bergsveinn"
"Olafsson, Da?i"
"Olafsson, Daniel Fernandes"
"Olafsson, Davi? Kristjan"
"Olafsson, Elias"
"Olafsson, Finnur"
"Olafsson, Gar?ar Logi"
"Olafsson, Hakon Ivar"
"Olafsson, Haukur Mar"
"Olafsson, Isak Oli"
"Olafsson, Jokull Steinn"
"Olafsson, Jonas Aron"
"Olafsson, Julius Oskar"
"Olafsson, Noi"
"Olafsson, Olafur Stefan"
"Olafsson, Robert Orn"
"Olafsson, Sigurvin"
"Olafsson, Sindri Kristinn"
"Olafsson, Sindri Sn?r"
"Olafsson, Sn?bjorn Valur"
"Olafsson, Steinar"
"Olafsson, Torfi Karl"
"Olason, Bjorn Oder"
"Olason, Steindor Sn?r"
"Olgeirsson, Halldor Logi"
"Olgeirsson, S??or"
"Omarsson, Bragi"
"Omarsson, Breki"
"Omarsson, Einar Bjarni"
"Omarsson, Elias Mar"
"Omarsson, Gu?finnur"
"Omarsson, Ingvi Hrannar"
"Omarsson, Orlygur"
"Omarsson, Orri Sigur?ur"
"Omarsson, Robert Andri"
"Omarsson, Styrmir"
"Onnuson, Helgi Mar"
"Ormarsson, Almarr"
"Ornolfsson, Hreinn Ingi"
"Orvarsson, Arni Runar"
"Oskarsson, Arilius"
"Oskarsson, Arnar Freyr"
"Oskarsson, Gustav"
"Oskarsson, Ingimundur Niels"
"Oskarsson, Ingvi Rafn"
"Oskarsson, Julius Orri"
"Oskarsson, Kristofer Oskar"
"Oskarsson, Oskar Gu?jon"
"Oskarsson, Petur"
"Oskarsson, Reynir"
"Oskarsson, Robert Orn"
"Oskarsson, Tomas"
"Ostaszewski, Lukasz"
"Ottesen, Atli Freyr"
"Ottesen, Solvi"
"Palmason, Agust Otto"
"Palmason, Aron Bjarki"
"Palmason, Bjarni"
"Palmason, Finnur Tomas"
"Palmason, Jon Helgi"
"Palmason, Pall"
"Palmason, Palmi Rafn"
"Palmason, Sigur?ur Marino"
"Palmason, Sindri"
"Palmason, Vikingur"
"Palmason, Vilhjalmur"
"Palomares, Aaron"
"Palsson, Adam ?gir"
"Palsson, Anton Orn"
"Palsson, Brynjar Sn?r"
"Palsson, Emil"
"Palsson, Helgi Valur"
"Palsson, Kristofer"
"Palsson, Pall Magnus"
"Palsson, Stefan ?or"
"Palsson, Ulfar Hrafn"
"Palsson, Victor"
"Panic, Djordje"
"Petursson, Arnar Darri"
"Petursson, Aron Ymir"
"Petursson, Birkir"
"Petursson, Bjarki"
"Petursson, Bjorgvin Stefan"
"Petursson, Gunnar Andri"
"Petursson, Haf?or"
"Petursson, Kari"
"Petursson, Kristinn"
"Petursson, Kristinn Magnus"
"Petursson, Kristofer Orri"
"Petursson, Olafur Aron"
"Petursson, Olafur Davi?"
"Petursson, Petur Logi"
"Petursson, Ragnar"
"Petursson, S?var"
"Petursson, Sindri Sn?r"
"Petursson, Stefan"
"Petursson, Teitur"
"Ploder, Olafur Orn"
"Rafnsson, Gisli"
"Ragnarsson, Arnor Gauti"
"Ragnarsson, Birgir Freyr"
"Ragnarsson, Hei?ar Sn?r"
"Ragnarsson, Konra?"
"Ragnarsson, Steinar Mar"
"Ragnarsson, ?orsteinn Mar"
"Reykjalin, Valur"
"Reynisson, Sigurvin"
"Rikhar?sson, Trausti Bjorn"
"Rivine, Jon Ivan"
"Robertsson, Adam Arni"
"Robertsson, Arnar Magnus"
"Robertsson, Aron Freyr"
"Robertsson, Viktor Mani"
"Rognvaldsson, Bjarni"
"Rosbergsson, Kristinn ?or"
"Rosenthal, Martin Sindri"
"Runarsson, Alex"
"Runarsson, Alexander Bjarki"
"Runarsson, Anton Ingi"
"Runarsson, Hermann Helgi"
"Runarsson, Holmar Orn"
"Runarsson, Jon Tomas"
"Runarsson, Sigurjon"
"Runarsson, ?orri"
"Runolfsson, Arnar Mar"
"Runolfsson, Bjarni Pall"
"S?bjornsson, Ei?ur Gauti"
"S?mundsson, Axel Orn"
"S?mundsson, Gu?bjorn"
"S?mundsson, Jon Gunnar"
"S?mundsson, Petur Asbjorn"
"S?mundsson, Robert Runar"
"S?mundsson, Sveinn Fannar"
"S?valdsson, Viktor Da?i"
"S?varsson, Andri Sn?r"
"S?varsson, Aron Eli"
"S?varsson, Birkir Mar"
"S?varsson, Fannar Orri"
"S?varsson, Jon Valdimar"
"S?varsson, ?orsteinn Haukur"
"Sampsted, Alfons"
"Sampsted, Stefan Bjarni"
"Scheving, Daniel"
"Scheving, Kristofer"
"Scheving, Sindri"
"Schram, Frederik"
"Schram, Gunnar Francis"
"Sigfusson, Gu?mundur Gar?ar"
"Sigfusson, Gu?mundur Tomas"
"Siggeirsson, Arnor"
"Siggeirsson, Johann"
"Sigmarsson, Daniel Mar"
"Sigrunarson, Ragnar Mar"
"Sig?orsson, Baldvin"
"Sig?orsson, Gu?ni"
"Sig?orsson, Kolbeinn"
"Sig?orsson, Oskar"
"Sig?orsson, Sindri ?or"
"Sigurbergsson, Jonas Bjorgvin"
"Sigurbjornsson, Ei?ur Aron"
"Sigurbjornsson, Gu?mundur"
"Sigurbjornsson, Gu?mundur Magnus"
"Sigurbjornsson, Ivar"
"Sigurbjornsson, Julius Oli"
"Sigurbjornsson, Trausti"
"Sigur?arson, Alexander Helgi"
"Sigur?arson, Aron"
"Sigur?arson, Axel"
"Sigur?arson, Bjarki Freyr"
"Sigur?arson, Bjorn Bergmann"
"Sigur?arson, Davi? Steinn"
"Sigur?arson, Gretar Sigfinnur"
"Sigur?arson, Hafli?i"
"Sigur?arson, Hallvar?ur"
"Sigur?arson, Sigmar"
"Sigur?sson, Andri"
"Sigur?sson, Andri Bjorn"
"Sigur?sson, Andri Hrafn"
"Sigur?sson, Arnar Freyr"
"Sigur?sson, Arnar Freyr"
"Sigur?sson, Arnor"
"Sigur?sson, Atli"
"Sigur?sson, Baldur"
"Sigur?sson, Birkir Freyr"
"Sigur?sson, Bjarki"
"Sigur?sson, Brynjar Orn"
"Sigur?sson, Davi?"
"Sigur?sson, Elvar Pall"
"Sigur?sson, Frans"
"Sigur?sson, Gisli Martin"
"Sigur?sson, Gunnar"
"Sigur?sson, Gunnar Lindal"
"Sigur?sson, Gylfi"
"Sigur?sson, Halldor Smari"
"Sigur?sson, Hannes"
"Sigur?sson, Haukur Pall"
"Sigur?sson, Hjalti"
"Sigur?sson, Indri?i"
"Sigur?sson, Ingibergur Kort"
"Sigur?sson, Ingolfur"
"Sigur?sson, Ingvi ?or"
"Sigur?sson, Johann Olafur"
"Sigur?sson, Jon Alfre?"
"Sigur?sson, Jon Gisli"
"Sigur?sson, Jon Oskar"
"Sigur?sson, Konra? Freyr"
"Sigur?sson, Kristinn Freyr"
"Sigur?sson, Leonard"
"Sigur?sson, Magnus Helgi"
"Sigur?sson, Ragnar"
"Sigur?sson, Richard"
"Sigur?sson, Runar"
"Sigur?sson, Sigur?ur Donys"
"Sigur?sson, ?orkell Ingi"
"Sigur?sson, Vi?ar ?or"
"Sigur?sson, Viktor Freyr"
"Sigurgeirsson, Asgeir"
"Sigurgeirsson, Helgi Freyr"
"Sigurgeirsson, Hjorvar"
"Sigurgeirsson, Kristinn Solvi"
"Sigurgeirsson, Runar ?or"
"Sigurjonsson, Atli"
"Sigurjonsson, Bjarki"
"Sigurjonsson, Einar"
"Sigurjonsson, Freyr"
"Sigurjonsson, Gu?jon Orri"
"Sigurjonsson, Johann Orn"
"Sigurjonsson, Oliver"
"Sigurjonsson, Orri"
"Sigurjonsson, Runar Mar"
"Sigurjonsson, Sigurbjartur"
"Sigurjonsson, Tomas Ingi"
"Sigur?orsson, Johann Arnar"
"Sigurz, Skuli Eggert"
"Simonarson, Bjarki ?or"
"Simonarson, Haukur Ingi"
"Simonarson, Sveinn Kristinn"
"Sindrason, Alexander Freyr"
"Sindrason, Jakob Au?un"
"Skarphe?insson, Arnar"
"Skulason, Ari"
"Skulason, Holmar"
"Skulason, Olafur Ingi"
"Smarason, Arnor"
"Smarason, Berg?or Ingi"
"Smarason, Hinrik Atli"
"Smarason, Sverrir Mar"
"Smarason, ?rostur Ingi"
"Snjolfsson, Kristinn J."
"Snorrason, Dofri"
"Snorrason, Gunnar Logi"
"Snorrason, Olafur Valdimar"
"Snorrason, Sig?or"
"Snorrason, Sigur?ur Gisli"
"Snorrason, Stefan Karl"
"Sofusson, Hakon ?or"
"Solbergsson, Andri ?or"
"Solvason, Aki"
"Stefansson, Andri Fannar"
"Stefansson, Arnar ?or"
"Stefansson, Aron Birkir"
"Stefansson, Atli Dagur"
"Stefansson, Baldur Hannes"
"Stefansson, Bjorgvin"
"Stefansson, Davi?"
"Stefansson, Davi? Mar"
"Stefansson, Eirikur"
"Stefansson, Elfar Arni"
"Stefansson, Emil"
"Stefansson, Gunnar Orvar"
"Stefansson, Julius Oli"
"Stefansson, Magnus"
"Stefansson, Oliver"
"Stefansson, Orri Sveinn"
"Stefansson, Stefan Johann"
"Stefansson, Stefan ?or?ur"
"Stefansson, Stefnir"
"Stefansson, Vignir Sn?r"
"Steinarsson, Sindri Orn"
"Steindorsson, Kristinn"
"Steingrimsson, Gu?mundur Oli"
"Steingrimsson, Hallgrimur Mar"
"Steingrimsson, Holmar Orn"
"Steingrimsson, Hrannar Bjorn"
"Stein?orsson, Brynjar"
"Stein?orsson, Eggert ?or"
"Stein?orsson, Gu?mundur Atli"
"Stojanovic, Nikola Kristinn"
"Strom, Jon Gisli"
"Sturlaugsson, Bjarki Ragnar"
"Sturluson, Baldvin"
"Svansson, Arnor"
"Svansson, Valgeir Arni"
"Svan?orsson, Bragi ?or"
"Svan?orsson, Jason Da?i"
"Svavarsson, Marteinn Sindri"
"Sveinbjornsson, Adam Orn"
"Sveinbjornsson, Sn??or"
"Sveinsson, Andri Freyr"
"Sveinsson, Arnar Logi"
"Sveinsson, Davi? Orn"
"Sveinsson, Gu?mundur"
"Sveinsson, Gu?mundur A?alsteinn"
"Sveinsson, Gu?mundur Gunnar"
"Sveinsson, Hor?ur"
"Sveinsson, Orvar ?or"
"Sveinsson, Ragnar Bragi"
"Sveinsson, Reynir Mar"
"Sveinsson, Sindri ?or"
"Sveinsson, ?orvaldur Sveinn"
"Sverrisson, Agnar Darri"
"Sverrisson, Bjorn Daniel"
"Sverrisson, Egill"
"Sverrisson, Gu?jon Orn"
"Sverrisson, Marteinn Mar"
"Sverrisson, Oddur Ingi"
"Sverrisson, Solvi"
"Takefusa, Bjorgolfur"
"Teitsson, Davi?"
"Theodorsson, Arnor Fannar"
"Theodorsson, Kolbeinn"
"Thomas, Vitor Vieira"
"?orarinsson, Alexander Veigar"
"?orarinsson, Gu?mundur"
"?orarinsson, Kristjan Petur"
"?orarinsson, Sig?or Marvin"
"?orarinsson, Stefan Arni"
"?orbergsson, Atli Mar"
"?orbergsson, Robert Orri"
"?orbjarnarson, Leifur"
"?orbjornsson, Ey?or Smari"
"?or?arson, Astbjorn"
"?or?arson, Halldor J.S."
"?or?arson, Hallgrimur"
"?or?arson, Hjorleifur"
"?or?arson, Kolbeinn"
"?or?arson, Kristinn"
"?or?arson, Kristofer"
"?or?arson, Magnus Ingi"
"?or?arson, Stefan Teitur"
"?or?arson, Steinar Logi"
"?or?arson, ?or Llorens"
"?or?arson, ?or?ur"
"?or?arson, ?or?ur ?orsteinn"
"?ordisarson, Vilhjalmur Kristinn"
"?orfinnsson, ?orfinnur"
"?orgrimsson, Halldor Arni"
"?orhallsson, Asi"
"?orhallsson, Benony"
"?orhallsson, Dagur Dan"
"?orhallsson, Johann"
"?orhallsson, Jokull Jorvar"
"?orhallsson, Njor?ur"
"?orhallsson, Orri"
"?orhallsson, Runar Freyr"
"?orisson, Einar Mar"
"?orisson, Gu?mann"
"?orisson, Nokkvi ?eyr"
"?orisson, ?orri Mar"
"?orkelsson, Kristjan Hermann"
"?orkelsson, Robert Orri"
"Thorlacius, Oliver Dagur"
"?orlaksson, Alexander Mar"
"?orlaksson, Bjorn"
"?orlaksson, Indri?i Aki"
"?orleifsson, Almar"
"?orsteinsson, Axel"
"?orsteinsson, Birgir ?or"
"?orsteinsson, Brynjar"
"?orsteinsson, Brynjar Gauti"
"?orsteinsson, Gu?jon"
"?orsteinsson, Gunnar"
"?orsteinsson, Helgi Freyr"
"?orsteinsson, Jon Dagur"
"?orsteinsson, Magnus Sverrir"
"?orsteinsson, Pall Olgeir"
"?orsteinsson, Petur Steinn"
"?orsteinsson, Sigur?ur Hrannar"
"?orsteinsson, Steinar"
"?orsteinsson, Stein?or Freyr"
"?orsteinsson, ?orsteinn Daniel"
"?orsteinsson, Tomas Jo?"
"?orunnarson, Andri ?or"
"?orunnarson, Gu?jon Frimann"
"?orvaldsson, Isak Sn?r"
"?orvar?arson, Gauti"
"?orvar?arson, Vi?ir"
"?rainsson, Fri?rik Ingi"
"?rainsson, ?orkell"
"?randarson, Aron Elis"
"?rastarson, Aron Orn"
"?rastarson, Haf?or"
"?rastarson, Leo"
"Tomasson, Arnar ?or"
"Tomasson, Eyjolfur"
"Tomasson, Logi"
"Tomasson, Mikael Egill"
"Traustason, Arnor Ingvi"
"Traustason, Ey?or"
"Traustason, Osvald Jarl"
"Tryggvason, Darri"
"Tryggvason, Gu?mundur Andri"
"Unnarsson, Ei?ur Sn?r"
"Unnarsson, Unnar Mar"
"Urbancic, Marteinn Petur"
"Urbancic, Ottar Magnus"
"Urbancic, Tomas Ingi"
"Valdimarsson, Axel"
"Valdimarsson, Hafsteinn Gisli"
"Valdimarsson, Hakon Rafn"
"Valdimarsson, Hlynur"
"Valdimarsson, Olafur Valur"
"Valdimarsson, ?orarinn Ingi"
"Valgar?sson, Hjortur Logi"
"Valgeirsson, Andri"
"Valgeirsson, Ivar Orn"
"Valsson, Dagur Ingi"
"Valtysson, Ast?or Andri"
"Vi?arsson, Ari"
"Vi?arsson, Bjarki ?or"
"Vi?arsson, Bjarni ?or"
"Vi?arsson, Davi? ?or"
"Vi?arsson, Kristofer Pall"
"Vi?arsson, Mar"
"Vi?arsson, Petur"
"Vi?arsson, S??or Ivan"
"Vi?isson, Brynjar"
"Vi?isson, Solvi"
"Vignisson, Axel Kari"
"Vignisson, Elvar Ingi"
"Viktorsson, Andri Steinarr"
"Viktorsson, Anton Breki"
"Viktorsson, Ingiberg Olafur"
"Viktorsson, Jon Unnar"
"Vilhjalmsson, Andres"
"Vilhjalmsson, Arni"
"Vilhjalmsson, Bjorgvin Freyr"
"Vilhjalmsson, Brynjar"
"Vilhjalmsson, Hrolfur"
"Vilhjalmsson, Matthias"
"Vilhjalmsson, ?orsteinn"
"Wasilewski, Oskar"
"Wathne, Fri?rik Frank"
"Wigelund, Gunnar"
"Wiktorowicz, Krystian"
"Willumsson, Brynjolfur Darri"
"Willumsson, Willum ?or"
"Yeoman, Andri Rafn"
"Zoega, Oskar Elias"
